"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"c6c7da0a8a91072877863d87b568ca43"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c6e8ad5ee5433bbbeb5acc52cc4323fb"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"c6ec0bc450642c24777de3f1f44a2bce"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c6ee0e0acbf387354af15d717134801c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c6f0eead43395fea47ac3cb235efab06"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"c6f7489d6cb8037fb7e2a66cc9637663"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c702fadff12200251cf7dcc35e9d9b45"	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	""
"c71fd740ed120ad2c8d3b522374020d9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c734530761c6adf6c73a2095f2af7d7c"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c74702c234518f8f3a0026874a84d10a"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"c74ca18196c11cb08d3343d6ff0d75c2"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"c75a5cb4cfc6887a05c1ff5b0a83ce2e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c75b5cf88842d167f70f3baeef47e15d"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c772e4b19a0c4254f3575d0f43aa1384"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Eukiefferiella"	""
"c78a740b56f5520db9dc62ba5321ad9e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Tineidae"	"Opogona"	"Opogona omoscopa"
"c7a38f6166270a062f0e337d93e40ad5"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"c7a4805c853a48608da9de5cc5b785af"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c7cf5f0d2c7fc68955bae8cf85b6ab5d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c7d397d41a040d5fb4665cdc57eb411f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"c7db75b2f493d8d105a45e2fe0df835a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c7dceb990b4734345d7d40f23e1d3cde"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c7e1544e0d3edd6a891864dabd816eac"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c7e4c5fd3e8e506592c39d6fcae819e7"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c7e5bb47c8810cbceda54b1b38f67f86"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c806f3604265733c4ee1a45e4195c19e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c827518ced9d3206af35634669bd2d48"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c82bb63afb417f7564e8d36c66e4c883"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Greenidea"	""
"c83700c1f9cfbc80bf74d7be4f75fda4"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c83deae75aa318b24b5ef0b48557c410"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c846e0af132edd45bdeb1cd3c56ad21f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c848cbc61242de3287b52ba675860ddf"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"c857f2b6c3ac88596f74d1ea3a909f72"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c87e93e7f963d7767d00d5b6bea58794"	"Animalia"	""	""	""	""	""	""
"c87fb97a8f9d9ce13619ab90ab7527f0"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"c88fcb7dbf12ad0bcc1eb34e288b8c5b"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"c8a0d37d74b29ad919a24cf35cc98795"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c8afd775bede62325e3ebf347c1c6dca"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c8f6f088554445bd8e6994dcb3e0612b"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"c8fd987c56f33a53cc8be743820da44d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c9139011804af0d21e179620c77787e7"	"Animalia"	"Rotifera"	"Bdelloidea"	""	""	""	""
"c91cd31abc6e6045a224b3582bb487fd"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c9382beb7012ffbbf01cb1ecbe6b326d"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	""	""	""
"c94d538bf4103a5fc4e14651badbf791"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c956229dbe32062c51bb72b25df80e92"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"c95976afefdd3e0013a2e52d2977808e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c95a3f4cf8210d2d6d4bdb46e939c4e7"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"c967cf084f01ab15a39b3b646ef82a61"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"c9730b5a5286fc4a346c9f0e42f84fdd"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c98256f05e45a94e670d0136cf846f5d"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c9ad8b747657777d293db3d4cccefa95"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c9c5b42f24eb7e5f14ec0e03cc63f6f8"	"Animalia"	"Arthropoda"	"Insecta"	"Thysanoptera"	"Phlaeothripidae"	"Haplothrips"	""
"c9c7b3707284f3ac7dedd8cafb66e97f"	"Animalia"	""	""	""	""	""	""
"c9d3e5e938d43f96118330218e1bbb13"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	""	""
"c9dedb029c1bf7bc0101e75ef5069545"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c9eb8a65f7925b29df592cc4010cfddb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"c9fa9834215c4acfa7f53bfa46f352ee"	"Animalia"	"Arthropoda"	""	""	""	""	""
"c9fbff40028ac8a34fe5c767751b78d9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"ca1277141656d79fb0065dba05500ce0"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"ca2637cb54cdd232824b0f1985e02008"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ca2f2f53f1e26caa3caa3feeb629b49c"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""
"ca30654cb74dd46fc5479a2f6ec91892"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"ca3c97a3e492e9f3bb7329d25d8a1868"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ca3dd3731360089a24c56bf74dd17094"	"Animalia"	""	""	""	""	""	""
"ca446de521665c4edbd9e44c593f80fa"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"ca4bffc138ccc9bb46c0d31f672821cb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"ca4c1c6bd4c2db49f9897764c11b923a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"ca528a9eddaf41b31d5d32c888e6c205"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ca71852f3f61d4bf1cb0c580ea8beb95"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops"	"Zosterops japonicus"
"ca74e32cc68215ef1f336a9946f10abd"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Cinara"	"Cinara watsoni"
"ca87556cd1f2b418c00fd9aa0cc31747"	"Animalia"	"Rotifera"	"Bdelloidea"	"Adinetida"	"Adinetidae"	"Adineta"	"Adineta vaga"
"ca9831248f266455599cd72cbec5f1bc"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ca98504a6f3352e588a3f9350a05bb81"	"Animalia"	"Arthropoda"	""	""	""	""	""
"caa29ab7b213524e6b343178625bb274"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"caad09dc3cf5fa313eac7b62c4bbcebb"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cab03c1c6b6258ef81adff07adbbbddb"	"Animalia"	""	""	""	""	""	""
"cab83160719d5059db7b9e7e0403e025"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cad5b72f02d273865e7fb803560cf81a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cae03a1777888cee6cc3c9ec70afc63e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cafc2eaa66d387f3629a5b7bb19dcdf4"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cb0073e5112d61abb550cc4ec105adc0"	"Animalia"	"Arthropoda"	"Arachnida"	""	""	""	""
"cb0809450fa8998a8dfa770bab40ff37"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cb10ef161a31e1922afe993da8d00e61"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cb2f82830d57e52dc1b5a7a29db586e2"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"cb3c61f1874c0571c6c92bf87e04dcc7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cb42f8792cfdef6bbebb8480bad35f03"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cb55d16876b3d4d2f6f764aa8ebe7c7e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cb59bb100c8dc649b41ed95b6bdc9827"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cb623f018ae6ed596a7b7f0e26c1d03b"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cb6d1566f615b113d90ccd3ae33cd258"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Ambiguous_taxa"	"Ambiguous_taxa"	"Ambiguous_taxa"
"cb75896460110a3d9d45c2d2eb3b9638"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cb894fce6773781b9824325c0e04e907"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cb8ea63a95b22530868311dd9b6edb65"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cb95604f3478e8e53c078aa3acdb01dd"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"cb9cd57bbb4f8d913eb821a66bfcfef8"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cba35bf1c575341934b41085b31fddba"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"cba8bb68a67aca54e5490630b388d84e"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cbb4736e18cea06ee6be515c6d7f8bba"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Aphis"	"Aphis spiraecola"
"cbbb4d37b0ade7f63a1d8dd096451ba2"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	"Tarsonemidae"	""	""
"cbbe03f6c0cd7a6205d833f81b8a80a0"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cbca73af490f99f4914fbb0e1db2e002"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cbccea2b3328b948ce719a9d9ee75d8b"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cbe1c09b6528779ec67ecdcc97eeeb43"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cc1f664e21cdab18966d9123b18ba3c6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cc6bb6b790c5dd75c5a473b45cc7f33b"	"Animalia"	"Arthropoda"	"Arachnida"	"Trombidiformes"	""	""	""
"cc6cf1d81d5fb2a75c4e0001e6cf894e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cc76df11564118f500f4504fb012fd20"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cc822d2ced1049bbb8467aeb5b2c95d8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cca5ce978d4145ee96ff195761b4cc97"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cca9d0d181170ff29cbd8f51adac0ca5"	"Animalia"	"Mollusca"	"Gastropoda"	"Pulmonata"	"Achatinellidae"	"Tornatellides"	"Tornatellides sp. BSH-2002"
"ccacfda69bcf2128772330e5e1f98024"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"ccb0f5d9d6daf5549b50310b0e879801"	"Animalia"	""	""	""	""	""	""
"cccacd8861b2feb7e87261bd97dfe63c"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"ccdf9ceb1e68c5d5a4df7378dce6abe9"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cce67439580a87af5642c328f7b77043"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cd074b714c7fa70de58410b098a6e79f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"cd0b32b5b4454d231732646660571dd3"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Delphacidae"	""	""
"cd15423f44f34513fa85ecf84ac5da6d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cd19b46e74f86d99c9930401201d883f"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"cd360fcf542c47aa73ff92077c8b6c4a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cd60bbfcefc414cd075f5be33ba572ce"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cd687eea8b0a7fdd74afde0abcd6dc5c"	"Animalia"	"Arthropoda"	"Arachnida"	"Sarcoptiformes"	""	""	""
"cd6abea14c41a7ae423e1a4d6015e03f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cd6d7865d88986feef0e968c49766a33"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cd8076e2f7d9bf7e435f0d0a5f4c35f3"	"Animalia"	"Mollusca"	"Gastropoda"	"Stylommatophora"	"Subulinidae"	"Subulina"	"Subulina octona"
"cd9279b9d571ad95544944f525e5dac0"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cda4e712800281ad0bc30a9715b7b7c6"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cdb4d00121082c1e98edbaf114dff924"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cdb6388046c5ce72991e569fb13f49a1"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cdbdbaeded285092c759bd466d045b76"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cdc8689b3a188ed6b3c1cc3a00f089fc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cdcd3279f61f7378c1cb1a9512359bf6"	"Animalia"	""	""	""	""	""	""
"cddfe0f5509f1011bd714e8b96042b3f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cdee6497fc566cbb976e9c21c84c8235"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cdf610857b75de2e288a885e66f203a7"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cdfe3e08738c041277adbf9101255cd1"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"ce07dc55bfafb49e4f6b39b4b559e2fe"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"ce09b3eb47022225d90e71bc56c0b0bb"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	""	""
"ce1e7b711c72e46186e4c4c8ba275efb"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ce2375d0c448b1ced3b16baa1cc2a436"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"ce2c50de4cd621b20d967e15281e3467"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"ce36c7d92e1ec0f399063d3f04964734"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ce5a62890f088cc752f504f20a6b97e1"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Fringillidae"	"Oreomystis"	"Oreomystis bairdi"
"ce5cd0e554eb330558c7254374cb5292"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"ce6a1720ea20a9861736366591fba071"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"ce767eb7761cc397824c404447c2bb64"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ce8e63b71b1a4a49061c510113a552b5"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Miridae"	""	""
"ce967f78287138e7abd0ff61317d58b9"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"ce9f72628d7140787fda6c59efcd5ca6"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cec07e354da322f97cb1e2489b9a653f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cec83c00280b43222ce85a1e359d4839"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cee0068db50c4a1247537f1c39326184"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ceee58121aa82d23ecb3ba63f06ce9c6"	"Animalia"	"Arthropoda"	""	""	""	""	""
"ceef25bf670a3416970e90195e2bd6fb"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cf18208a944961f0293ffdfde7967dd8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cf1b4edc0fe39a80928e556e139d2e1f"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cf25b09c47aca5ec477c5eed0a98c722"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cf432d59ab5776514c869c842aad1479"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Rhopalosiphum"	""
"cf4973fcb1bc28f6d9b2eaae952eccb3"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cf4fa03114a4dc17682225e6572569e1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Formicidae"	"Technomyrmex"	""
"cf567737122f5bef0affbf217d31266f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Braconidae"	"Aphidius"	"Aphidius colemani"
"cf56e5a938d91905f32dee6d8e965b6a"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cf755e3cd0eb14339ce29b40fa2aa5c6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cf7c3eb35aa8b1b3c46e118c5a32b5c8"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cf7e1c975056940ffbc02dd8bba3bbbf"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cf890434b216554b06937f6af5e4f48f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cf9230b8e3e89295afc4e661f7633167"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cf936b8ea21c51a85ce52c14942c3c56"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cfa24e75b9ca190d6bd1c8c6b5a97b34"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cfa7b74d95fd16002af6d3371e9793c0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cfae85064aec2e84661bafdfbf6738f4"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphididae"	"Hayhurstia"	"Hayhurstia atriplicis"
"cfb61ef59acfd32cbefec74957a63ae0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cfbafd917e8bee336f89b1cdd96013cb"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cfbc65ce97770df5e7104f5bb514d3be"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cfd5e6f97a98dd358905ed1393898019"	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	"Trigonidiidae"	"Cyrtoxipha"	""
"cfead9c175a76cebd77501b0cc0489d6"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"cfeb1969b35f25990d5ec617c94703ea"	"Animalia"	"Arthropoda"	""	""	""	""	""
"cfeb2f008b718ff8b393b978fc2fe95e"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"cfecc78b946bb0c136e91a42d3705fc8"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Philodromidae"	""	""
"cfee77ee548f8a1acf3046005fe8e9a6"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cffa3268f7bb056f88d39d265cda635f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"cffbf236faa195c9d64127ff068fb849"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"d0109923fa2d06b7c1b41d7c27db5ba8"	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	"Carabidae"	""	""
"d01b4d63d4293d0d5209b9ef55f61a94"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d028a9f3544d1ff0ac41190fe21f8b1a"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d03af390c2047a77f3d304f00fc2c7a6"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d03bb916db8dcbc38bb0dc65f9956ba1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d03e67dde6bd68ad4e27a3465a3b9b23"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d0465308860fed879679a65e27765dd0"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d0656af60dd72c38ab917ca35ac2f8f6"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"d06fe44eb71049d33bdd61d9569dec1e"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Lycaenidae"	"Jamides"	"Jamides amarauge"
"d07b38b9ddc7f0765d9756ded0694539"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"d09198935faf97d8f0778a0d65cdcb9d"	"Animalia"	"Chordata"	"Aves"	"Passeriformes"	"Fringillidae"	"Oreomystis"	"Oreomystis bairdi"
"d0b3989e7e1532430892a316eb21eb74"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"d0b6475be3246a6a668b32546ee6b578"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d0c7f85191c8e88c5fec8242304e3c05"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d0e447d0f33a8f0d21feef47a07ffe13"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d0ede02c74e6539bb8bc04da0a30725e"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""
"d116fdd1f05f4eef8f33228ce34a9420"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"d13f444e84b9995d91998eebea3998ad"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d162100749e9d17a5cf79fc1e6204922"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d16e3eec059139d751247ce8588644c1"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""
"d17c0659251c209e32f473de09ba72b2"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d186f62b6c6b828504beb47202937488"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d18f3168ed53e7a571d2804dfc7dbcd1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d1d10051a4c4bfa17197247112677b77"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d1d101d3d208f8be4b57f113c0db12bf"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d1d62ce3d71671a5e68481d2adafb7a1"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d1e59683ff5a6200241461a6de2e0487"	"Animalia"	"Mollusca"	"Gastropoda"	""	""	""	""
"d1e6ed137fc4e5832b35e0a54349ddfd"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d1f715bad3039347a62de55bd2f14ae4"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d21360d779fd640f0255b466f7de0bc4"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Braconidae"	""	""
"d22246b4dc7368e5860de5e2467ad0c9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d231b4df40cd72805b647852e7242469"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""
"d243ca4c46c43eb8c606c2125162304c"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"d25b42b55c72de30f04b1ba273822076"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""
"d277abaf5d28801306401ce129adb094"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Thomisidae"	""	""
"d2a50b1bbef3d4932b40a78f3b034161"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Theridiidae"	"Theridion"	"Theridion grallator"
"d2bf8c73c57dbb36b24d91e0f951b031"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d2c9745d61f61aea15963d236cb1abb7"	"Animalia"	"Arthropoda"	"Insecta"	""	""	""	""
"d2eb78068a20f5190f6de9a52bca0e65"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d2ec6238d9fc4c7742fea504f3014c5f"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d30045914a39ff602391dd2b9e1bf431"	"Animalia"	"Rotifera"	"Bdelloidea"	"Adinetida"	"Adinetidae"	"Adineta"	"Adineta vaga"
"d3056fa329cd163d93db29bc11b7672a"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d3417c6371059689066ac923df9be947"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Tetragnathidae"	"Tetragnatha"	"Tetragnatha brevignatha"
"d347c53ee3352a8601c59013186fa6c4"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
"d34e9b8cd4cd7b9296680949ff5bd8ed"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d3556105115e800e566a4786a8132445"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d3570aee941749b5c57686cb56de8549"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Psyllidae"	""	""
"d373a69ff1ef19529e14bdb3543d8f14"	"Animalia"	"Arthropoda"	""	""	""	""	""
"d380ad888241d64d1d824dcacc54e9f9"	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""
